NAME,TRANSFER-FACTOR,N,T,STATUS,CONFIG,DISTRIBUTION
distribution0,0.48734182646756513,100,1,SUCCESS,site_conf_2_site,2
distribution0,0.48734182646756513,100,10,SUCCESS,site_conf_2_site,2
distribution0,0.48734182646756513,100,60,SUCCESS,site_conf_2_site,2
distribution0,0.48734182646756513,0,0,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,0,1,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,0,10,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,0,60,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,1,0,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,1,1,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,1,10,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,1,60,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,10,0,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,10,1,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,10,10,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,10,60,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,100,0,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,100,1,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,100,10,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,100,60,SUCCESS,site_conf_2_site,3
distribution0,0.48734182646756513,0,0,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,0,1,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,0,10,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,0,60,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,1,0,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,1,1,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,1,10,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,1,60,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,10,0,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,10,1,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,10,10,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,10,60,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,100,0,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,100,1,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,100,10,SUCCESS,site_conf_2_site,4
distribution0,0.48734182646756513,100,60,SUCCESS,site_conf_2_site,4
distribution0,0.7270461515917902,0,0,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,0,1,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,0,10,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,0,60,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,1,0,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,1,1,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,1,10,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,1,60,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,10,0,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,10,1,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,10,10,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,10,60,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,100,0,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,100,1,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,100,10,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,100,60,SUCCESS,site_conf_3_site_small,0
distribution0,0.7270461515917902,0,0,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,0,1,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,0,10,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,0,60,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,1,0,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,1,1,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,1,10,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,1,60,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,10,0,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,10,1,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,10,10,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,10,60,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,100,0,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,100,1,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,100,10,SUCCESS,site_conf_3_site_small,1
distribution0,0.7270461515917902,100,60,SUCCESS,site_conf_3_site_small,1
distribution0,0.7372387479734863,0,0,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,0,1,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,0,10,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,0,60,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,1,0,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,1,1,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,1,10,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,1,60,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,10,0,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,10,1,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,10,10,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,10,60,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,100,0,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,100,1,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,100,10,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,100,60,SUCCESS,site_conf_3_site_small,2
distribution0,0.7372387479734863,0,0,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,0,1,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,0,10,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,0,60,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,1,0,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,1,1,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,1,10,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,1,60,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,10,0,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,10,1,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,10,10,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,10,60,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,100,0,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,100,1,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,100,10,SUCCESS,site_conf_3_site_small,3
distribution0,0.7372387479734863,100,60,SUCCESS,site_conf_3_site_small,3
distribution0,0.7270461515917902,0,0,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,0,1,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,0,10,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,0,60,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,1,0,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,1,1,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,1,10,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,1,60,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,10,0,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,10,1,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,10,10,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,10,60,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,100,0,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,100,1,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,100,10,SUCCESS,site_conf_3_site_small,4
distribution0,0.7270461515917902,100,60,SUCCESS,site_conf_3_site_small,4
distribution0,0.883268299579273,0,0,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,0,1,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,0,10,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,0,60,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,1,0,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,1,1,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,1,10,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,1,60,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,10,0,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,10,1,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,10,10,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,10,60,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,100,0,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,100,1,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,100,10,SUCCESS,site_conf_3_site_large,0
distribution0,0.883268299579273,100,60,SUCCESS,site_conf_3_site_large,0
distribution0,0.8943430594193318,0,0,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,0,1,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,0,10,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,0,60,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,1,0,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,1,1,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,1,10,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,1,60,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,10,0,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,10,1,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,10,10,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,10,60,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,100,0,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,100,1,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,100,10,SUCCESS,site_conf_3_site_large,1
distribution0,0.8943430594193318,100,60,SUCCESS,site_conf_3_site_large,1
distribution0,0.883268299579273,0,0,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,0,1,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,0,10,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,0,60,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,1,0,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,1,1,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,1,10,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,1,60,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,10,0,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,10,1,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,10,10,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,10,60,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,100,0,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,100,1,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,100,10,SUCCESS,site_conf_3_site_large,2
distribution0,0.883268299579273,100,60,SUCCESS,site_conf_3_site_large,2
distribution0,0.8943430594193318,0,0,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,0,1,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,0,10,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,0,60,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,1,0,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,1,1,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,1,10,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,1,60,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,10,0,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,10,1,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,10,10,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,10,60,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,100,0,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,100,1,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,100,10,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,100,60,SUCCESS,site_conf_3_site_large,3
distribution0,0.8943430594193318,0,0,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,0,1,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,0,10,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,0,60,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,1,0,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,1,1,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,1,10,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,1,60,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,10,0,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,10,1,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,10,10,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,10,60,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,100,0,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,100,1,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,100,10,SUCCESS,site_conf_3_site_large,4
distribution0,0.8943430594193318,100,60,SUCCESS,site_conf_3_site_large,4
distribution0,0.9818574424337047,0,0,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,0,1,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,0,10,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,0,60,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,1,0,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,1,1,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,1,10,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,1,60,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,10,0,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,10,1,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,10,10,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,10,60,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,100,0,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,100,1,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,100,10,SUCCESS,site_conf_4_site,0
distribution0,0.9818574424337047,100,60,SUCCESS,site_conf_4_site,0
distribution0,0.9920761438148666,0,0,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,0,1,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,0,10,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,0,60,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,1,0,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,1,1,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,1,10,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,1,60,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,10,0,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,10,1,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,10,10,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,10,60,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,100,0,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,100,1,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,100,10,SUCCESS,site_conf_4_site,1
distribution0,0.9920761438148666,100,60,SUCCESS,site_conf_4_site,1
distribution0,0.9818574424337047,0,0,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,0,1,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,0,10,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,0,60,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,1,0,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,1,1,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,1,10,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,1,60,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,10,0,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,10,1,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,10,10,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,10,60,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,100,0,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,100,1,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,100,10,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,100,60,SUCCESS,site_conf_4_site,2
distribution0,0.9818574424337047,0,0,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,0,1,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,0,10,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,0,60,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,1,0,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,1,1,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,1,10,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,1,60,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,10,0,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,10,1,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,10,10,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,10,60,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,100,0,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,100,1,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,100,10,SUCCESS,site_conf_4_site,3
distribution0,0.9818574424337047,100,60,SUCCESS,site_conf_4_site,3
distribution0,0.9920761438148666,0,0,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,0,1,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,0,10,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,0,60,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,1,0,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,1,1,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,1,10,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,1,60,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,10,0,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,10,1,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,10,10,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,10,60,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,100,0,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,100,1,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,100,10,SUCCESS,site_conf_4_site,4
distribution0,0.9920761438148666,100,60,SUCCESS,site_conf_4_site,4
groups0,0.3264190336926655,0,0,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,0,1,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,0,10,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,0,60,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,1,0,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,1,1,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,1,10,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,1,60,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,10,0,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,10,1,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,10,10,SUCCESS,site_conf_2_site,0
groups0,0.3264190336926655,10,60,SUCCESS,site_conf_2_site,0
